File,Sample Rate (Hz),Duration (s),RMS Energy,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Max Amplitude,Zero-Crossing Rate,Spectral Entropy,MFCC
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8a6e4786-76ff-11ee-bbaf-c09bf4619c03.mp3,48000,3.067,0.043662872,2354.183731466906,2324.7346517882356,0.53955907,0.06523301866319445,-3120307200.0,"[-436.01892     121.946724      8.160435     26.885777      7.9993253
   13.069225     -7.6537223    -2.3645153    -0.5766656    -6.525737
    3.491176     -6.0061717    -2.2245188     1.8448015    -2.9035645
   -0.91679263   -1.3462173    -1.680747     -4.629822     -6.6694818 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3aff919a-76ff-11ee-b76a-c09bf4619c03.mp3,48000,2.827,0.0521676,2125.552306330724,2569.6855162179813,0.5994821,0.05186060855263158,-2903030300.0,"[-429.07642     119.53009      24.731071     39.935028      2.5596738
   -2.4442027    10.563797     11.853261      6.9103346     3.0827847
    3.6461735    -1.7561579    -0.45176283    0.6288956    -3.1576686
   -1.1736237    -0.9925835    -1.9740963     1.6490531    -1.749849  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/860274de-76ff-11ee-932e-c09bf4619c03.mp3,48000,2.2935,0.044422183,1999.265751833731,2623.694579107152,0.8121913,0.02806486906828704,-2436771800.0,"[-451.85007    137.58464     22.329762    27.395369     1.9548388
   -7.009546     4.2407265   10.174449     4.1936135   -3.2508435
   -1.8720349    2.414559     3.5994048    3.4338152    4.476402
   -2.5184636   -4.678666     2.0464532    3.8650298    0.6797221]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/66c3e93c-76ff-11ee-a483-c09bf4619c03.mp3,48000,3.08,0.017532412,1523.0125254831646,2023.0275924493467,0.25430351,0.02965675010813149,-4831774000.0,"[-5.03775421e+02  1.11578094e+02  1.89663715e+01  6.46284580e+00
  8.71374416e+00  1.18316851e+01  8.39125276e-01  7.19003618e-01
  3.87754226e+00 -4.43207836e+00 -4.99555492e+00 -5.86365128e+00
 -1.99792802e+00 -1.37845170e+00 -9.49122012e-01  6.34175444e+00
 -8.79029036e-02 -3.95541859e+00  1.59745407e+00  1.25833082e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7c158762-76ff-11ee-adca-c09bf4619c03.mp3,48000,2.3335,0.012145776,3082.3649484625053,3480.9278919746575,0.12898742,0.07235034960045662,-4039095000.0,"[-5.6852643e+02  9.9335152e+01  1.1374331e+01  2.0875639e+01
  4.1788039e+00  3.0976410e+00  5.9134775e-01  8.6832056e+00
  8.6165005e-01 -5.3125901e+00  2.0244615e+00 -2.8917177e+00
 -2.0376151e+00  1.1196039e+00 -2.2340410e+00 -7.3952997e-01
  5.1559169e-02 -2.0619397e+00 -2.1367228e+00 -2.5034845e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8cf0bbb0-76ff-11ee-a5b1-c09bf4619c03.mp3,48000,2.1935,0.027777908,2209.051502484513,3305.847572494026,0.4943293,0.05068169751213592,-1943329500.0,"[-419.73874    163.93251      1.6613159   -2.6835508   15.165578
   -6.9726777  -21.533861     9.708681   -22.546705    10.033881
  -19.213604    -4.4565616   -4.5714774   -9.167411    -5.603892
  -12.302624    -1.8950884   -9.7451515    7.382214    -7.4419246]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/465a48e5-76ff-11ee-a40b-c09bf4619c03.mp3,48000,1.6935,0.21883608,1742.0180647791726,2597.6410684723664,0.9145103,0.029662318199685535,-254735980.0,"[-178.00725    190.4882       1.426694    36.500813   -30.781174
   12.51038     -4.6169257    7.0465593    1.8986858   -3.2795057
   12.318232    10.025585    -1.4473217    1.9313107    5.8390684
    1.5460563   12.606862     2.461124     8.765449     0.6546733]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6ffa0e65-76ff-11ee-befe-c09bf4619c03.mp3,48000,2.707,0.06763355,2193.023934253314,2713.291124399626,0.79543257,0.05561215858759842,-2674108000.0,"[-3.9908716e+02  1.1426731e+02  1.3780260e+01  3.9876514e+01
  1.4884197e+01  4.3480988e+00  3.9771392e+00  1.0413771e+01
  1.0239212e-01  4.8515487e+00  3.0104222e+00  6.3374895e-01
 -3.3296595e+00  2.0995779e+00 -4.4018593e+00 -7.5761908e-01
  4.1090059e+00 -4.6684775e+00  1.9634572e+00 -6.0334911e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6261dd79-76ff-11ee-a391-c09bf4619c03.mp3,48000,3.127,0.09363996,1632.3185969530684,2073.8342613433197,0.74846005,0.036076344600340135,-1351943400.0,"[-2.9485886e+02  1.7490538e+02  2.4671199e+00  2.8622881e+01
  1.0778461e+01  8.1329050e+00 -6.5816015e-01 -2.3841388e+00
  2.9230685e+00 -2.9430153e+00 -1.2203053e+01  1.6858898e+00
 -5.7910788e-01 -4.4409342e+00  1.6516580e-01 -5.6010017e+00
 -1.7385221e+00 -5.4550915e+00 -1.6256294e-01 -4.8313484e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/414e035f-76ff-11ee-b0d2-c09bf4619c03.mp3,48000,1.3935,0.046121668,2752.6274690407868,2538.9077369301885,0.59787965,0.07785663167938932,-770114500.0,"[-306.9329     134.04854    -27.884523    42.115124    31.496191
   13.1285925  -11.484683     1.8270783   -6.6400266   -1.6720911
    2.0234363   -8.079067     1.4503479   -1.9004436   -2.2105374
    0.8902724   -2.689153     1.4935936    7.449595    -3.654895 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/836e3cc8-76ff-11ee-ac6b-c09bf4619c03.mp3,48000,2.867,0.05009976,2003.0927387890472,2336.821306294336,0.62775105,0.0468495875929368,-1712864300.0,"[-385.39194    145.89175      6.560085     6.3164644   -7.232962
   16.974272     3.7374449    4.920125     3.0732508   -0.6732456
    3.921644     0.5777602    7.034297     0.9933616    3.8834805
    5.4755936   -1.9409946    2.393624     3.3384998    1.1210737]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5b38b959-76ff-11ee-9784-c09bf4619c03.mp3,48000,1.9935,0.08498676,1432.794592054059,2010.224260741002,0.6300096,0.02640896557486631,-779534340.0,"[-305.46918     191.7294        0.96785474   16.092308     13.731037
    9.847434     -7.9647875     1.6518567     3.4980855    -7.80557
    5.310756     -2.2481325    -6.4964952     6.5460606     4.9014287
    3.7567265     0.89889497   -4.4487333    11.190073      2.731294  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4e11354c-76ff-11ee-abf9-c09bf4619c03.mp3,48000,2.1335,0.012032234,3156.8773549589187,3368.8494904145828,0.16919582,0.0802773243159204,-3043433200.0,"[-5.24908691e+02  1.11089745e+02  1.96721497e+01  2.29624500e+01
 -2.07163258e+01  1.51192417e+01 -2.35238957e+00 -1.03014908e+01
 -1.02865887e+00 -3.77085710e+00  2.45433307e+00 -3.98914218e+00
 -6.83594227e+00  4.30141211e-01  2.05551076e+00 -3.85110497e+00
 -3.02055955e-01 -2.35436106e+00 -1.14177203e+00  3.26562762e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/50e3faf9-76ff-11ee-a7f9-c09bf4619c03.mp3,48000,1.5935,0.0187413,2344.2825364583337,2414.9037500594914,0.15360452,0.059801432291666665,-1559680400.0,"[-484.56744     147.91862       4.09169      38.344685      8.511272
   13.470916     21.961119      6.367649    -10.026777     -8.423879
    7.9328156     2.2796118    -0.7698944     6.890563      0.60464376
    1.4848933    -0.74669665   -4.949722     12.720342      4.901191  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/630b61fb-76ff-11ee-a7dd-c09bf4619c03.mp3,48000,3.807,0.015652506,2549.712147192025,3469.243908200775,0.5479231,0.0644202993697479,-6399480000.0,"[-5.1102316e+02  9.5876114e+01  1.3210484e+01 -2.4735069e+00
  6.2880435e+00 -2.1163044e+00 -1.2486369e+01  2.4901466e+00
 -8.8391085e+00 -1.4267879e+00 -1.1144856e+01  1.4245614e-01
 -2.9992509e+00 -5.4575357e+00 -3.7362850e+00 -9.5426283e+00
 -3.0721855e+00 -4.6211782e+00  2.2535038e+00 -5.3478937e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6ccda51b-76ff-11ee-8454-c09bf4619c03.mp3,48000,2.9535,0.02350903,3136.7416895787987,3840.986747607573,0.6564562,0.07729827109657039,-5619045000.0,"[-500.82977      66.05577       1.7603694     8.101621     14.886673
   -0.9799241   -10.100528      6.6820254    -6.854203      2.2631986
   -9.80304      -2.8126502    -4.3276887    -6.280258      0.88809437
   -5.8359284    -1.3151162    -4.295297      2.7754931    -2.2046995 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4a45c4b2-76ff-11ee-bac3-c09bf4619c03.mp3,48000,2.3335,0.011112376,1426.930236109999,2301.514212251924,0.1545024,0.026949111729452056,-2726661400.0,"[-5.7803094e+02  1.4048837e+02  2.6791456e+01  3.9227062e+01
  1.8926216e+01  2.0709581e+01  1.5363596e+01  1.1997510e+01
  5.6658894e-01 -4.8163036e-01  6.9047909e+00  5.1970391e+00
  2.5795057e+00  8.8229287e-01  6.5622002e-01 -1.6063929e+00
  3.0391365e-01  3.3120518e+00  6.1287370e+00 -3.1458194e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8f4e546b-76ff-11ee-8236-c09bf4619c03.mp3,48000,2.12,0.06333626,2473.516560195774,2718.5328425143175,0.9560304,0.062154031878140704,-2205309000.0,"[-392.0365      128.55666       6.9007454    22.153433     10.969905
    9.84215     -12.743876      1.3494337     5.7446756    -4.604272
   -3.0947719   -11.469162     -4.307951      1.0845228    -1.8737192
    0.69375306   -2.1135798    -5.4142175    -0.4955754    -0.8190056 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/389a97ba-76ff-11ee-9732-c09bf4619c03.mp3,48000,1.2535,0.023861568,3298.4090236136435,3071.8629312816915,0.4604579,0.10559702727754237,-1335322400.0,"[-4.2084207e+02  1.3017360e+02 -3.9747221e+00  1.2858891e+01
  3.4302601e-01  3.4935555e+01 -1.6112995e+01 -6.2361139e-01
 -6.2736505e-01 -1.8774054e+01 -9.8558086e-01 -7.6040378e+00
 -2.3266115e+00 -6.0647483e+00 -6.2264309e+00 -7.6323295e+00
 -2.2010229e+00 -3.0434303e+00  6.0533059e-01 -3.4986334e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6fc09501-76ff-11ee-9024-c09bf4619c03.mp3,48000,2.547,0.072701655,2059.838706945216,2536.3326485955167,0.81251925,0.052965236009414225,-2295657000.0,"[-402.3046     123.630165    25.01891     38.209606    11.428281
    1.6551346    3.0459647   14.895651     3.3604567    1.0707774
    1.3993938    0.7121457   -1.1681774    2.2523572   -7.329566
   -1.827951     6.7333965   -4.434619    -0.9991697   -4.905676 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/57738162-76ff-11ee-8fda-c09bf4619c03.mp3,48000,2.48,0.03705022,3595.951351063266,2990.103387551245,0.5411632,0.12166376072961374,-3303454500.0,"[-430.85983      91.27335      -4.178894     28.247406      4.478234
    7.285613    -10.360747      4.8891635     2.431122     -7.2549534
   -0.8619927    -8.878269     -3.745475      0.78309673   -0.7507471
    0.50707555   -2.9708247    -6.2233763     1.2994217    -2.6172953 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/546caba5-76ff-11ee-b952-c09bf4619c03.mp3,48000,1.8735,0.013020914,1286.4376672703738,2542.8504685985686,0.23582354,0.0147705078125,-2244481000.0,"[-5.5927393e+02  9.5652702e+01  3.5062035e+01  3.9053349e+01
  3.2233059e+01  3.0297432e+01  1.2815490e+01  8.7187233e+00
  5.8046002e+00  1.1289344e+00  7.7522359e+00  5.7788792e+00
  2.8033879e-01 -1.2252384e+00  1.8019372e+00 -7.3365819e-01
 -2.8901498e+00  2.3958759e+00  2.6593533e+00 -2.3104739e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6d615be5-76ff-11ee-93fd-c09bf4619c03.mp3,48000,3.587,0.04606112,2434.541107214084,2752.9562187551223,0.42019936,0.05837206741468843,-3959404300.0,"[-4.33547699e+02  1.16755196e+02  6.75752544e+00  1.91259747e+01
  5.38922691e+00  1.61619072e+01 -4.92704296e+00 -5.37403440e+00
  1.15741444e+00 -8.82763958e+00  2.75951648e+00 -4.77782726e+00
 -5.55722952e+00 -1.79986924e-01 -6.65116453e+00 -3.61493444e+00
 -1.04678147e-01 -4.08570051e+00 -7.60206079e+00 -6.53104877e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8e96cbd8-76ff-11ee-8252-c09bf4619c03.mp3,48000,1.9535,0.02941144,1377.3419825980545,2162.4603438939876,0.5550905,0.021582561990489132,-1399523800.0,"[-418.7539     180.51309     14.710914    -9.273181    -1.5129395
   19.5439      -2.0723412    9.26881     10.188127     5.7319365
    9.540282    -4.5544024    3.3918858    5.5662875    3.022924
    4.7585306   -1.5012159    2.3839154    7.204051    -2.1593595]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/87b5a62e-76ff-11ee-b7dc-c09bf4619c03.mp3,48000,2.587,0.020459589,3233.6279462404373,3543.5810417180974,0.35696682,0.0849388342335391,-3022799000.0,"[-4.6702115e+02  1.3754922e+02  1.2287273e+00 -4.4302621e+00
  5.2496305e+00  3.0528204e+01 -1.0505104e+01  1.0646578e+01
 -1.6784590e+01 -3.1037068e-01 -2.4368005e+00 -2.1772709e+00
 -1.3728822e+01 -1.4890623e+01  3.7918766e+00 -1.3417625e+01
 -1.8902700e+00 -1.2487294e+01  3.7949731e+00 -8.3510475e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/56239652-76ff-11ee-b014-c09bf4619c03.mp3,48000,3.247,0.014483291,1543.302655101639,2243.7375066170525,0.15920262,0.03185354764344262,-3566785500.0,"[-541.811      134.8014      35.90375     28.403246    13.449094
   28.801662    12.759341     9.100236     0.5693006   -1.680657
    6.9847064    5.9043417    1.535375    -1.0736592    1.4908882
   -2.80446     -3.3060372    1.5901212    4.1164937   -3.661686 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/64d7e67d-76ff-11ee-8c18-c09bf4619c03.mp3,48000,3.347,0.017311236,2302.2496688507895,3067.438434158047,0.2711702,0.04912824691480892,-3582820900.0,"[-4.9926901e+02  1.0758511e+02  2.9102375e+01  2.8628551e+01
 -1.4157240e+00  1.5853180e+01  1.1108677e+01  9.8730779e-01
  3.1701849e+00  1.0252140e+01  3.3743904e+00  2.2840602e+00
  6.2062306e+00  1.3644867e+00 -2.3718982e+00 -3.0198002e+00
 -3.9082330e-01 -4.7517233e+00 -2.8369837e+00 -5.6225686e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/500cca7d-76ff-11ee-a210-c09bf4619c03.mp3,48000,2.06,0.01996996,3189.563197431588,3126.2318115482626,0.3907023,0.0847193137886598,-3062829300.0,"[-4.8792261e+02  1.1045502e+02  9.9912602e-01  3.9635319e-01
  9.7619734e+00  7.5968060e+00 -9.1916542e+00  4.2530136e+00
  4.2075720e+00 -2.4027810e+00  1.0637809e+01  7.3881621e+00
 -3.5488915e-01 -6.0953146e-01  2.0930793e+00 -1.9388235e-01
 -4.1313548e+00 -2.2275832e+00 -4.1707167e-01 -5.3596058e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4f370d5e-76ff-11ee-9708-c09bf4619c03.mp3,48000,4.28,0.015812313,3181.2301068459683,3275.798355235906,0.25577497,0.07570059856965174,-5808292400.0,"[-503.08264    112.355064     8.213722    19.704153     4.103891
   10.927067    -8.790636     6.4474826    3.6785908   -3.4616425
    8.943456     4.283183     0.8722496   -4.315798     1.3470798
   -0.9891937   -4.279873    -3.4392138   -3.1384902   -5.4074554]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/54705572-76ff-11ee-88ab-c09bf4619c03.mp3,48000,1.3335,0.026633082,2083.4403445534085,2479.925553415113,0.24312377,0.044425843253968256,-1094123400.0,"[-4.22140625e+02  1.60996399e+02 -1.93693142e+01  3.00457821e+01
  3.40311623e+01  2.61346760e+01 -1.16133795e+01  3.93347263e+00
  5.27715874e+00 -6.22103357e+00  3.51371026e+00 -5.87708712e+00
 -1.71618402e+00 -2.46630025e+00  2.89799190e+00  3.20531511e+00
 -6.13008690e+00  3.62301022e-01  3.52449274e+00 -3.33214372e-01]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/716a5995-76ff-11ee-af34-c09bf4619c03.mp3,48000,2.407,0.057571992,1775.9385623864555,2158.6572565596043,0.6804818,0.04064617325774336,-1317330700.0,"[-377.17972     162.80081      17.206816     -2.1625185    -7.796374
   18.04922      -0.61300147    1.0961169     1.7953777    -2.144141
    5.3412237    -4.389888      4.381408      3.476118      2.46229
    4.257369     -3.6738477     0.9388638     1.6064556     3.695267  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/608b692d-76ff-11ee-baea-c09bf4619c03.mp3,48000,4.227,0.03203986,2051.3231247888925,2771.72720082468,0.408721,0.04226769127833753,-5132118000.0,"[-4.5950629e+02  8.9432396e+01  2.2885490e+01  3.0479702e+01
  2.0228891e+01  2.2128691e+01  1.0614749e+01  9.0561686e+00
 -1.6328914e+00 -8.6523409e+00 -3.0355498e-01  1.2668986e+00
  1.5769554e+00 -1.0852644e+00 -1.0084881e+00  1.7184533e+00
  7.9064704e-02 -4.9263573e+00 -8.0976558e-01 -1.8869245e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5d77ba96-76ff-11ee-bff0-c09bf4619c03.mp3,48000,3.067,0.011640468,2791.11341084558,3139.0801851492524,0.08906411,0.057535807291666664,-4620255700.0,"[-5.4124713e+02  1.0356170e+02 -2.3000294e-01  2.5677046e+01
  1.5988321e+00  1.5688788e+01 -7.1725076e-01  4.5677710e+00
 -4.9102726e+00 -4.2407379e+00  4.9402113e+00 -3.2440481e+00
 -2.3153777e+00 -4.4965410e+00 -9.0163189e-01  3.3901739e-01
  4.4194427e-01 -5.7542305e+00 -7.5709314e+00 -6.8736978e+00]"
